mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_fraction,param_bagging_freq,param_boosting_type,param_early_stopping_rounds,param_learning_rate,param_max_bin,param_n_estimators,param_num_leaves,param_num_threads,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.5963862419128416,0.034259625507149505,0.003549051284790039,0.0015036154310424823,0.8,2,rf,0,0.4,255,400,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 50, 'num_threads': 4}",0.6069725301510867,0.5582418245035075,0.5796181871293179,0.5930962440154892,0.42502729921303173,0.5525912170024866,0.06577678014961237,19
3.679573822021484,0.20749762568119917,0.003278827667236328,0.0012348749630127977,0.8,2,rf,0,0.4,255,600,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 31, 'num_threads': 4}",0.6068607671826916,0.5566039737128252,0.5823849457139691,0.591021747578863,0.4258777877797999,0.5525498443936298,0.06539440775938321,25
3.7491626262664797,0.028508267931722037,0.004327630996704102,0.0014836007509469438,0.8,2,rf,0,0.4,255,600,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 50, 'num_threads': 4}",0.6068607671826916,0.5566039737128252,0.5823849457139691,0.591021747578863,0.4258777877797999,0.5525498443936298,0.06539440775938321,25
4.972855520248413,0.05206082717374558,0.003896808624267578,0.002278837169625355,0.8,2,rf,0,0.4,255,800,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 31, 'num_threads': 4}",0.6065173637868394,0.554994107000055,0.5829502302790129,0.5920960109030757,0.42570879211634605,0.5524533008170659,0.06556699818691779,31
4.9943115234375,0.05337184997958773,0.004197168350219727,0.0016054882320465176,0.8,2,rf,0,0.4,255,800,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 50, 'num_threads': 4}",0.6065173637868394,0.554994107000055,0.5829502302790129,0.5920960109030757,0.42570879211634605,0.5524533008170659,0.06556699818691779,31
2.375582695007324,0.14050420768047345,0.005122518539428711,0.0012077103006130879,0.8,4,rf,0,0.1,255,400,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 31, 'num_threads': 4}",0.6056037520015006,0.5594440746221665,0.5789069430082041,0.5974242153121937,0.4208204741491115,0.5524398918186353,0.06770999907369288,43
2.5913183212280275,0.032229664308024125,0.003452444076538086,0.0019220038868836842,0.8,4,rf,0,0.1,255,400,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 50, 'num_threads': 4}",0.6056037520015006,0.5594440746221665,0.5789069430082041,0.5974242153121937,0.4208204741491115,0.5524398918186353,0.06770999907369288,43
3.670155477523804,0.038549343035390274,0.0039669513702392575,0.0010437965785166392,0.8,4,rf,0,0.1,255,600,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 31, 'num_threads': 4}",0.605736513370118,0.5580203734251561,0.5792936106460931,0.5949490887277561,0.4218497246220201,0.5519698621582287,0.06701121221037097,49
3.6493071556091308,0.047168859792169816,0.004368925094604492,0.001066920723725888,0.8,4,rf,0,0.1,255,600,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 50, 'num_threads': 4}",0.605736513370118,0.5580203734251561,0.5792936106460931,0.5949490887277561,0.4218497246220201,0.5519698621582287,0.06701121221037097,49
4.828486680984497,0.03973701030968455,0.004007387161254883,0.0021363895135665736,0.8,4,rf,0,0.1,255,800,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 31, 'num_threads': 4}",0.6069725301510858,0.5582418245035083,0.579618187129318,0.5930962440154905,0.4250272992130316,0.5525912170024869,0.06577678014961245,13
